age,nb_payements,maturity,interest_rate,amount,target
40,1,20,0.005,1000,803.3420571466025
40,1,20,0.005,2000,1606.684114293205
40,1,20,0.005,4000,3213.36822858641
40,1,20,0.005,8000,6426.73645717282
40,1,20,0.01,500,363.71755908908244
40,1,20,0.01,1000,727.4351181781649
40,1,20,0.01,2000,1454.8702363563298
40,1,20,0.01,4000,2909.7404727126595
40,1,20,0.01,8000,5819.480945425319
40,1,20,0.015,500,329.5117446171749
40,1,20,0.015,1000,659.0234892343498
40,1,20,0.015,2000,1318.0469784686995
40,1,20,0.015,4000,2636.093956937399
40,1,20,0.015,8000,5272.187913874798
40,1,20,0.02,500,298.6677349116262
40,1,20,0.02,1000,597.3354698232524
40,1,20,0.02,2000,1194.6709396465048
40,1,20,0.02,4000,2389.3418792930097
40,1,20,0.02,8000,4778.683758586019
40,1,20,0.025,500,270.8410168739879
40,1,20,0.025,1000,541.6820337479758
40,1,20,0.025,2000,1083.3640674959515
40,1,20,0.025,4000,2166.728134991903
40,1,20,0.025,8000,4333.456269983806
40,1,30,0,500,373.6626923595762
40,1,30,0,1000,747.3253847191525
40,1,30,0,2000,1494.650769438305
40,1,30,0,4000,2989.30153887661
40,1,30,0,8000,5978.60307775322
40,1,30,0.005,500,321.73468717863716
40,1,30,0.005,1000,643.4693743572743
40,1,30,0.005,2000,1286.9387487145486
40,1,30,0.005,4000,2573.8774974290973
40,1,30,0.005,8000,5147.754994858195
40,1,30,0.01,500,277.2289149836093
40,1,30,0.01,1000,554.4578299672186
40,1,30,0.01,2000,1108.9156599344371
40,1,30,0.01,4000,2217.8313198688743
40,1,30,0.01,8000,4435.662639737749
40,1,30,0.015,500,239.0553520293639
40,1,30,0.015,1000,478.1107040587278
40,1,30,0.015,2000,956.2214081174556
40,1,30,0.015,4000,1912.442816234911
40,1,30,0.015,8000,3824.885632469822
40,1,30,0.02,500,206.28829474957845
40,1,30,0.02,1000,412.5765894991569
40,1,30,0.02,2000,825.1531789983138
40,1,30,0.02,4000,1650.3063579966276
40,1,30,0.02,8000,3300.6127159932553
40,1,30,0.025,500,178.1409553074556
40,1,30,0.025,1000,356.2819106149112
40,1,30,0.025,2000,712.5638212298225
40,1,30,0.025,4000,1425.127642459645
40,1,30,0.025,8000,2850.25528491929
40,1,40,0,500,245.8778237815065
40,1,40,0,1000,491.755647563013
40,1,40,0,2000,983.511295126026
40,1,40,0,4000,1967.022590252052
40,1,40,0,8000,3934.045180504104
40,1,40,0.005,500,201.40808043875975
40,1,40,0.005,1000,402.8161608775195
40,1,40,0.005,2000,805.632321755039
40,1,40,0.005,4000,1611.264643510078
40,1,40,0.005,8000,3222.529287020156
40,1,40,0.01,500,165.1446121190225
40,1,40,0.01,1000,330.289224238045
40,1,40,0.01,2000,660.57844847609
40,1,40,0.01,4000,1321.15689695218
40,1,40,0.01,8000,2642.31379390436
40,1,40,0.015,500,135.54318005070408
40,1,40,0.015,1000,271.08636010140816
40,1,40,0.015,2000,542.1727202028163
40,1,40,0.015,4000,1084.3454404056326
40,1,40,0.015,8000,2168.6908808112653
40,1,40,0.02,500,111.35570969724878
40,1,40,0.02,1000,222.71141939449757
40,1,40,0.02,2000,445.42283878899514
40,1,40,0.02,4000,890.8456775779903
40,1,40,0.02,8000,1781.6913551559805
40,1,40,0.025,500,91.5724312644058
40,1,40,0.025,1000,183.1448625288116
40,1,40,0.025,2000,366.2897250576232
40,1,40,0.025,4000,732.5794501152463
40,1,40,0.025,8000,1465.1589002304927
40,5,5,0,500,99.05319863633898
40,5,5,0,1000,198.10639727267795
40,5,5,0,2000,396.2127945453559
40,5,5,0,4000,792.4255890907118
40,5,5,0,8000,1584.8511781814236
40,5,5,0.005,500,97.57698462966258
40,5,5,0.005,1000,195.15396925932515
40,5,5,0.005,2000,390.3079385186503
40,5,5,0.005,4000,780.6158770373006
40,5,5,0.005,8000,1561.2317540746012
40,5,5,0.01,500,96.12518865822274
40,5,5,0.01,1000,192.25037731644548
40,5,5,0.01,2000,384.50075463289096
40,5,5,0.01,4000,769.0015092657819
40,5,5,0.01,8000,1538.0030185315638
40,5,5,0.015,500,94.69737504935814
40,5,5,0.015,1000,189.3947500987163
40,5,5,0.015,2000,378.7895001974326
40,5,5,0.015,4000,757.5790003948651
40,5,5,0.015,8000,1515.1580007897303
40,5,5,0.02,500,93.29311645172459
40,5,5,0.02,1000,186.58623290344917
40,5,5,0.02,2000,373.17246580689834
40,5,5,0.02,4000,746.3449316137967
40,5,5,0.02,8000,1492.6898632275934
40,5,5,0.025,500,91.91199365984012
40,5,5,0.025,1000,183.82398731968024
40,5,5,0.025,2000,367.6479746393605
40,5,5,0.025,4000,735.295949278721
40,5,5,0.025,8000,1470.591898557442
40,5,10,0,500,96.74148442096566
40,5,10,0,1000,193.48296884193132
40,5,10,0,2000,386.96593768386265
40,5,10,0,4000,773.9318753677253
40,5,10,0,8000,1547.8637507354506
40,5,10,0.005,500,92.95255398611991
40,5,10,0.005,1000,185.90510797223982
40,5,10,0.005,2000,371.81021594447964
40,5,10,0.005,4000,743.6204318889593
40,5,10,0.005,8000,1487.2408637779185
40,5,10,0.01,500,89.32531962568865
40,5,10,0.01,1000,178.6506392513773
40,5,10,0.01,2000,357.3012785027546
40,5,10,0.01,4000,714.6025570055092
40,5,10,0.01,8000,1429.2051140110184
40,5,10,0.015,500,85.85230745132256
40,5,10,0.015,1000,171.70461490264512
40,5,10,0.015,2000,343.40922980529024
40,5,10,0.015,4000,686.8184596105805
40,5,10,0.015,8000,1373.636919221161
40,5,10,0.02,500,82.52641599284286
40,5,10,0.02,1000,165.0528319856857
40,5,10,0.02,2000,330.1056639713714
40,5,10,0.02,4000,660.2113279427429
40,5,10,0.02,8000,1320.4226558854857
40,5,10,0.025,500,79.34089626748963
40,5,10,0.025,1000,158.68179253497925
40,5,10,0.025,2000,317.3635850699585
40,5,10,0.025,4000,634.727170139917
40,5,10,0.025,8000,1269.454340279834
40,5,20,0,500,89.23258599034422
40,5,20,0,1000,178.46517198068844
40,5,20,0,2000,356.9303439613769
40,5,20,0,4000,713.8606879227538
40,5,20,0,8000,1427.7213758455075
40,5,20,0.005,500,81.56642758212702
40,5,20,0.005,1000,163.13285516425404
40,5,20,0.005,2000,326.2657103285081
40,5,20,0.005,4000,652.5314206570162
40,5,20,0.005,8000,1305.0628413140323
40,5,20,0.01,500,74.58844843899327
40,5,20,0.01,1000,149.17689687798654
40,5,20,0.01,2000,298.3537937559731
40,5,20,0.01,4000,596.7075875119461
40,5,20,0.01,8000,1193.4151750238923
40,5,20,0.015,500,68.23422792647051
40,5,20,0.015,1000,136.46845585294102
40,5,20,0.015,2000,272.93691170588204
40,5,20,0.015,4000,545.8738234117641
40,5,20,0.015,8000,1091.7476468235282
40,5,20,0.02,500,62.445622493458835
40,5,20,0.02,1000,124.89124498691767
40,5,20,0.02,2000,249.78248997383534
40,5,20,0.02,4000,499.5649799476707
40,5,20,0.02,8000,999.1299598953414
40,5,20,0.025,500,57.17013008108563
40,5,20,0.025,1000,114.34026016217126
40,5,20,0.025,2000,228.68052032434252
40,5,20,0.025,4000,457.36104064868505
40,5,20,0.025,8000,914.7220812973701
40,5,30,0,500,75.12966880729735
40,5,30,0,1000,150.2593376145947
40,5,30,0,2000,300.5186752291894
40,5,30,0,4000,601.0373504583788
40,5,30,0,8000,1202.0747009167576
40,5,30,0.005,500,65.33393547358006
40,5,30,0.005,1000,130.6678709471601
40,5,30,0.005,2000,261.3357418943202
40,5,30,0.005,4000,522.6714837886404
40,5,30,0.005,8000,1045.342967577281
40,5,30,0.01,500,56.8520108922992
40,5,30,0.01,1000,113.7040217845984
40,5,30,0.01,2000,227.4080435691968
40,5,30,0.01,4000,454.8160871383936
40,5,30,0.01,8000,909.6321742767872
40,5,30,0.015,500,49.50281027574656
40,5,30,0.015,1000,99.00562055149312
40,5,30,0.015,2000,198.01124110298625
40,5,30,0.015,4000,396.0224822059725
40,5,30,0.015,8000,792.044964411945
40,5,30,0.02,500,43.13087579601855
40,5,30,0.02,1000,86.2617515920371
40,5,30,0.02,2000,172.5235031840742
40,5,30,0.02,4000,345.0470063681484
40,5,30,0.02,8000,690.0940127362968
40,5,30,0.025,500,37.6026559981293
40,5,30,0.025,1000,75.2053119962586
40,5,30,0.025,2000,150.4106239925172
40,5,30,0.025,4000,300.8212479850344
40,5,30,0.025,8000,601.6424959700688
40,5,40,0,500,49.43688477732017
40,5,40,0,1000,98.87376955464033
40,5,40,0,2000,197.74753910928067
40,5,40,0,4000,395.49507821856133
40,5,40,0,8000,790.9901564371227
40,5,40,0.005,500,40.899483504983046
40,5,40,0.005,1000,81.79896700996609
40,5,40,0.005,2000,163.59793401993218
40,5,40,0.005,4000,327.19586803986437
40,5,40,0.005,8000,654.3917360797287
40,5,40,0.01,500,33.866609071244575
40,5,40,0.01,1000,67.73321814248915
40,5,40,0.01,2000,135.4664362849783
40,5,40,0.01,4000,270.9328725699566
40,5,40,0.01,8000,541.8657451399132
40,5,40,0.015,500,28.067843992035694
40,5,40,0.015,1000,56.13568798407139
40,5,40,0.015,2000,112.27137596814278
40,5,40,0.015,4000,224.54275193628555
40,5,40,0.015,8000,449.0855038725711
40,5,40,0.02,500,23.28231609049815
40,5,40,0.02,1000,46.5646321809963
40,5,40,0.02,2000,93.1292643619926
40,5,40,0.02,4000,186.2585287239852
40,5,40,0.02,8000,372.5170574479704
40,5,40,0.025,500,19.329449681039623
40,5,40,0.025,1000,38.65889936207925
40,5,40,0.025,2000,77.3177987241585
40,5,40,0.025,4000,154.635597448317
40,5,40,0.025,8000,309.271194896634
40,10,10,0,500,48.810835904513176
40,10,10,0,1000,97.62167180902635
40,10,10,0,2000,195.2433436180527
40,10,10,0,4000,390.4866872361054
40,10,10,0,8000,780.9733744722108
40,10,10,0.005,500,47.47809363343734
40,10,10,0.005,1000,94.95618726687468
40,10,10,0.005,2000,189.91237453374936
40,10,10,0.005,4000,379.8247490674987
40,10,10,0.005,8000,759.6494981349974
40,10,10,0.01,500,46.178692875277235
40,10,10,0.01,1000,92.35738575055447
40,10,10,0.01,2000,184.71477150110894
40,10,10,0.01,4000,369.4295430022179
40,10,10,0.01,8000,738.8590860044358
40,10,10,0.015,500,44.91196959037715
40,10,10,0.015,1000,89.8239391807543
40,10,10,0.015,2000,179.6478783615086
40,10,10,0.015,4000,359.2957567230172
40,10,10,0.015,8000,718.5915134460344
40,10,10,0.02,500,43.67726552030939
40,10,10,0.02,1000,87.35453104061878
40,10,10,0.02,2000,174.70906208123756
40,10,10,0.02,4000,349.4181241624751
40,10,10,0.02,8000,698.8362483249502
40,10,10,0.025,500,42.47392840616486
40,10,10,0.025,1000,84.94785681232972
40,10,10,0.025,2000,169.89571362465944
40,10,10,0.025,4000,339.7914272493189
40,10,10,0.025,8000,679.5828544986377
40,10,20,0,500,45.02222741546161
40,10,20,0,1000,90.04445483092321
40,10,20,0,2000,180.08890966184643
40,10,20,0,4000,360.17781932369286
40,10,20,0,8000,720.3556386473857
40,10,20,0.005,500,41.6623139442461
40,10,20,0.005,1000,83.3246278884922
40,10,20,0.005,2000,166.6492557769844
40,10,20,0.005,4000,333.2985115539688
40,10,20,0.005,8000,666.5970231079376
40,10,20,0.01,500,38.560142487496506
40,10,20,0.01,1000,77.12028497499301
40,10,20,0.01,2000,154.24056994998602
40,10,20,0.01,4000,308.48113989997205
40,10,20,0.01,8000,616.9622797999441
40,10,20,0.015,500,35.69541297878415
40,10,20,0.015,1000,71.3908259575683
40,10,20,0.015,2000,142.7816519151366
40,10,20,0.015,4000,285.5633038302732
40,10,20,0.015,8000,571.1266076605464
40,10,20,0.02,500,33.04946666367223
40,10,20,0.02,1000,66.09893332734445
40,10,20,0.02,2000,132.1978666546889
40,10,20,0.02,4000,264.3957333093778
40,10,20,0.02,8000,528.7914666187556
40,10,20,0.025,500,30.605149755916585
40,10,20,0.025,1000,61.21029951183317
40,10,20,0.025,2000,122.42059902366634
40,10,20,0.025,4000,244.84119804733268
40,10,20,0.025,8000,489.68239609466536
40,10,30,0,500,37.906612221867825
40,10,30,0,1000,75.81322444373565
40,10,30,0,2000,151.6264488874713
40,10,30,0,4000,303.2528977749426
40,10,30,0,8000,606.5057955498852
40,10,30,0.005,500,33.37111862809903
40,10,30,0.005,1000,66.74223725619807
40,10,30,0.005,2000,133.48447451239613
40,10,30,0.005,4000,266.96894902479227
40,10,30,0.005,8000,533.9378980495845
40,10,30,0.01,500,29.390900153940095
40,10,30,0.01,1000,58.78180030788019
40,10,30,0.01,2000,117.56360061576038
40,10,30,0.01,4000,235.12720123152076
40,10,30,0.01,8000,470.2544024630415
40,10,30,0.015,500,25.89643511915053
40,10,30,0.015,1000,51.79287023830106
40,10,30,0.015,2000,103.58574047660213
40,10,30,0.015,4000,207.17148095320425
40,10,30,0.015,8000,414.3429619064085
40,10,30,0.02,500,22.827099560818986
40,10,30,0.02,1000,45.65419912163797
40,10,30,0.02,2000,91.30839824327595
40,10,30,0.02,4000,182.6167964865519
40,10,30,0.02,8000,365.2335929731038
40,10,30,0.025,500,20.130003489771813
40,10,30,0.025,1000,40.260006979543626
40,10,30,0.025,2000,80.52001395908725
40,10,30,0.025,4000,161.0400279181745
40,10,30,0.025,8000,322.080055836349
40,10,40,0,500,24.943339302049683
40,10,40,0,1000,49.886678604099366
40,10,40,0,2000,99.77335720819873
40,10,40,0,4000,199.54671441639746
40,10,40,0,8000,399.0934288327949
40,10,40,0.005,500,20.89054495155425
40,10,40,0.005,1000,41.7810899031085
40,10,40,0.005,2000,83.562179806217
40,10,40,0.005,4000,167.124359612434
40,10,40,0.005,8000,334.248719224868
40,10,40,0.01,500,17.508090041900303
40,10,40,0.01,1000,35.016180083800606
40,10,40,0.01,2000,70.03236016760121
40,10,40,0.01,4000,140.06472033520242
40,10,40,0.01,8000,280.12944067040485
40,10,40,0.015,500,14.68314822583534
40,10,40,0.015,1000,29.36629645167068
40,10,40,0.015,2000,58.73259290334136
40,10,40,0.015,4000,117.46518580668273
40,10,40,0.015,8000,234.93037161336545
40,10,40,0.02,500,12.322210889427831
40,10,40,0.02,1000,24.644421778855662
40,10,40,0.02,2000,49.288843557711324
40,10,40,0.02,4000,98.57768711542265
40,10,40,0.02,8000,197.1553742308453
40,10,40,0.025,500,10.347723563836919
40,10,40,0.025,1000,20.695447127673837
40,10,40,0.025,2000,41.390894255347675
40,10,40,0.025,4000,82.78178851069535
40,10,40,0.025,8000,165.5635770213907
40,20,20,0,500,23.13830233276546
40,20,20,0,1000,46.27660466553092
40,20,20,0,2000,92.55320933106184
40,20,20,0,4000,185.10641866212367
40,20,20,0,8000,370.21283732424735
40,20,20,0.005,500,21.928397866265016
40,20,20,0.005,1000,43.85679573253003
40,20,20,0.005,2000,87.71359146506006
40,20,20,0.005,4000,175.42718293012013
40,20,20,0.005,8000,350.85436586024025
40,20,20,0.01,500,20.77037207214105
40,20,20,0.01,1000,41.5407441442821
40,20,20,0.01,2000,83.0814882885642
40,20,20,0.01,4000,166.1629765771284
40,20,20,0.01,8000,332.3259531542568
40,20,20,0.015,500,19.66294675214031
40,20,20,0.015,1000,39.32589350428062
40,20,20,0.015,2000,78.65178700856124
40,20,20,0.015,4000,157.3035740171225
40,20,20,0.015,8000,314.607148034245
40,20,20,0.02,500,18.604803958815978
40,20,20,0.02,1000,37.209607917631956
40,20,20,0.02,2000,74.41921583526391
40,20,20,0.02,4000,148.83843167052783
40,20,20,0.02,8000,297.67686334105565
40,20,20,0.025,500,17.594591325052885
40,20,20,0.025,1000,35.18918265010577
40,20,20,0.025,2000,70.37836530021154
40,20,20,0.025,4000,140.75673060042308
40,20,20,0.025,8000,281.51346120084617
40,20,30,0,500,19.481369633419487
40,20,30,0,1000,38.96273926683897
40,20,30,0,2000,77.92547853367795
40,20,30,0,4000,155.8509570673559
40,20,30,0,8000,311.7019141347118
40,20,30,0.005,500,17.564438871507942
40,20,30,0.005,1000,35.128877743015885
40,20,30,0.005,2000,70.25775548603177
40,20,30,0.005,4000,140.51551097206354
40,20,30,0.005,8000,281.0310219441271
40,20,30,0.01,500,15.831371264523487
40,20,30,0.01,1000,31.662742529046973
40,20,30,0.01,2000,63.325485058093946
40,20,30,0.01,4000,126.65097011618789
40,20,30,0.01,8000,253.30194023237578
40,20,30,0.015,500,14.265144519290489
40,20,30,0.015,1000,28.530289038580978
40,20,30,0.015,2000,57.060578077161956
40,20,30,0.015,4000,114.12115615432391
40,20,30,0.015,8000,228.24231230864783
40,20,30,0.02,500,12.850244047787685
40,20,30,0.02,1000,25.70048809557537
40,20,30,0.02,2000,51.40097619115074
40,20,30,0.02,4000,102.80195238230148
40,20,30,0.02,8000,205.60390476460296
40,20,30,0.025,500,11.572535589568666
40,20,30,0.025,1000,23.145071179137332
40,20,30,0.025,2000,46.290142358274665
40,20,30,0.025,4000,92.58028471654933
40,20,30,0.025,8000,185.16056943309866
40,20,40,0,500,12.81914643257681
40,20,40,0,1000,25.63829286515362
40,20,40,0,2000,51.27658573030724
40,20,40,0,4000,102.55317146061448
40,20,40,0,8000,205.10634292122896
40,20,40,0.005,500,10.995456996311226
40,20,40,0.005,1000,21.990913992622453
40,20,40,0.005,2000,43.981827985244905
40,20,40,0.005,4000,87.96365597048981
40,20,40,0.005,8000,175.92731194097962
40,20,40,0.01,500,9.43071059866373
40,20,40,0.01,1000,18.86142119732746
40,20,40,0.01,2000,37.72284239465492
40,20,40,0.01,4000,75.44568478930984
40,20,40,0.01,8000,150.89136957861967
40,20,40,0.015,500,8.08826506335655
40,20,40,0.015,1000,16.1765301267131
40,20,40,0.015,2000,32.3530602534262
40,20,40,0.015,4000,64.7061205068524
40,20,40,0.015,8000,129.4122410137048
40,20,40,0.02,500,6.9366419818503475
40,20,40,0.02,1000,13.873283963700695
40,20,40,0.02,2000,27.74656792740139
40,20,40,0.02,4000,55.49313585480278
40,20,40,0.02,8000,110.98627170960556
40,20,40,0.025,500,5.948801711552933
40,20,40,0.025,1000,11.897603423105865
40,20,40,0.025,2000,23.79520684621173
40,20,40,0.025,4000,47.59041369242346
40,20,40,0.025,8000,95.18082738484692
40,30,30,0,500,13.58595281258784
40,30,30,0,1000,27.17190562517568
40,30,30,0,2000,54.34381125035136
40,30,30,0,4000,108.68762250070272
40,30,30,0,8000,217.37524500140543
40,30,30,0.005,500,12.524327951016666
40,30,30,0.005,1000,25.04865590203333
40,30,30,0.005,2000,50.09731180406666
40,30,30,0.005,4000,100.19462360813333
40,30,30,0.005,8000,200.38924721626665
40,30,30,0.01,500,11.529524983726917
40,30,30,0.01,1000,23.059049967453834
40,30,30,0.01,2000,46.11809993490767
40,30,30,0.01,4000,92.23619986981534
40,30,30,0.01,8000,184.47239973963067
40,30,30,0.015,500,10.599274208479859
40,30,30,0.015,1000,21.198548416959717
40,30,30,0.015,2000,42.397096833919434
40,30,30,0.015,4000,84.79419366783887
40,30,30,0.015,8000,169.58838733567774
40,30,30,0.02,500,9.731165160742023
40,30,30,0.02,1000,19.462330321484046
40,30,30,0.02,2000,38.92466064296809
40,30,30,0.02,4000,77.84932128593618
40,30,30,0.02,8000,155.69864257187237
40,30,30,0.025,500,8.922671500482076
40,30,30,0.025,1000,17.845343000964153
40,30,30,0.025,2000,35.690686001928306
40,30,30,0.025,4000,71.38137200385661
40,30,30,0.025,8000,142.76274400771322
40,30,40,0,500,8.93983953940679
40,30,40,0,1000,17.87967907881358
40,30,40,0,2000,35.75935815762716
40,30,40,0,4000,71.51871631525432
40,30,40,0,8000,143.03743263050865
40,30,40,0.005,500,7.840313624620775
40,30,40,0.005,1000,15.68062724924155
40,30,40,0.005,2000,31.3612544984831
40,30,40,0.005,4000,62.7225089969662
40,30,40,0.005,8000,125.4450179939324
40,30,40,0.01,500,6.868110894805955
40,30,40,0.01,1000,13.73622178961191
40,30,40,0.01,2000,27.47244357922382
40,30,40,0.01,4000,54.94488715844764
40,30,40,0.01,8000,109.88977431689528
40,30,40,0.015,500,6.009735068681082
40,30,40,0.015,1000,12.019470137362164
40,30,40,0.015,2000,24.03894027472433
40,30,40,0.015,4000,48.07788054944866
40,30,40,0.015,8000,96.15576109889732
40,30,40,0.02,500,5.252943721169543
40,30,40,0.02,1000,10.505887442339086
40,30,40,0.02,2000,21.01177488467817
40,30,40,0.02,4000,42.02354976935634
40,30,40,0.02,8000,84.04709953871269
40,30,40,0.025,500,4.58665286296784
40,30,40,0.025,1000,9.17330572593568
40,30,40,0.025,2000,18.34661145187136
40,30,40,0.025,4000,36.69322290374272
40,30,40,0.025,8000,73.38644580748544
40,40,40,0,500,7.246215041484925
40,40,40,0,1000,14.49243008296985
40,40,40,0,2000,28.9848601659397
40,40,40,0,4000,57.9697203318794
40,40,40,0,8000,115.9394406637588
40,40,40,0.005,500,6.474048370325294
40,40,40,0.005,1000,12.948096740650588
40,40,40,0.005,2000,25.896193481301175
40,40,40,0.005,4000,51.79238696260235
40,40,40,0.005,8000,103.5847739252047
40,40,40,0.01,500,5.76986005136379
40,40,40,0.01,1000,11.53972010272758
40,40,40,0.01,2000,23.07944020545516
40,40,40,0.01,4000,46.15888041091032
40,40,40,0.01,8000,92.31776082182064
40,40,40,0.015,500,5.12997220837573
40,40,40,0.015,1000,10.25994441675146
40,40,40,0.015,2000,20.51988883350292
40,40,40,0.015,4000,41.03977766700584
40,40,40,0.015,8000,82.07955533401169
40,40,40,0.02,500,4.550550333790959
40,40,40,0.02,1000,9.101100667581917
40,40,40,0.02,2000,18.202201335163835
40,40,40,0.02,4000,36.40440267032767
40,40,40,0.02,8000,72.80880534065534
40,40,40,0.025,500,4.0276646335679676
40,40,40,0.025,1000,8.055329267135935
40,40,40,0.025,2000,16.11065853427187
40,40,40,0.025,4000,32.22131706854374
40,40,40,0.025,8000,64.44263413708748
50,1,1,0,500,497.08850931677017
50,1,1,0,1000,994.1770186335403
50,1,1,0,2000,1988.3540372670807
50,1,1,0,4000,3976.7080745341614
50,1,1,0,8000,7953.416149068323
50,1,1,0.005,500,494.6154321559903
50,1,1,0.005,1000,989.2308643119806
50,1,1,0.005,2000,1978.461728623961
50,1,1,0.005,4000,3956.923457247922
50,1,1,0.005,8000,7913.846914495844
50,1,1,0.01,500,492.16684090769326
50,1,1,0.01,1000,984.3336818153865
50,1,1,0.01,2000,1968.667363630773
50,1,1,0.01,4000,3937.334727261546
50,1,1,0.01,8000,7874.669454523092
50,1,1,0.015,500,489.7423737111037
50,1,1,0.015,1000,979.4847474222074
50,1,1,0.015,2000,1958.9694948444148
50,1,1,0.015,4000,3917.9389896888297
50,1,1,0.015,8000,7835.877979377659
50,1,1,0.02,500,487.34167580075507
50,1,1,0.02,1000,974.6833516015101
50,1,1,0.02,2000,1949.3667032030203
50,1,1,0.02,4000,3898.7334064060406
50,1,1,0.02,8000,7797.466812812081
50,1,1,0.025,500,484.96439933343436
50,1,1,0.025,1000,969.9287986668687
50,1,1,0.025,2000,1939.8575973337374
50,1,1,0.025,4000,3879.715194667475
50,1,1,0.025,8000,7759.43038933495
50,1,5,0,500,483.4422446514838
50,1,5,0,1000,966.8844893029676
50,1,5,0,2000,1933.7689786059352
50,1,5,0,4000,3867.5379572118704
50,1,5,0,8000,7735.075914423741
50,1,5,0.005,500,471.53538527893767
50,1,5,0.005,1000,943.0707705578753
50,1,5,0.005,2000,1886.1415411157507
50,1,5,0.005,4000,3772.2830822315013
50,1,5,0.005,8000,7544.566164463003
50,1,5,0.01,500,459.978707725474
50,1,5,0.01,1000,919.957415450948
50,1,5,0.01,2000,1839.914830901896
50,1,5,0.01,4000,3679.829661803792
50,1,5,0.01,8000,7359.659323607584
50,1,5,0.015,500,448.7602553350192
50,1,5,0.015,1000,897.5205106700384
50,1,5,0.015,2000,1795.041021340077
50,1,5,0.015,4000,3590.082042680154
50,1,5,0.015,8000,7180.164085360308
50,1,5,0.02,500,437.8685357541807
50,1,5,0.02,1000,875.7370715083614
50,1,5,0.02,2000,1751.4741430167228
50,1,5,0.02,4000,3502.9482860334456
50,1,5,0.02,8000,7005.896572066891
50,1,5,0.025,500,427.2925007467832
50,1,5,0.025,1000,854.5850014935664
50,1,5,0.025,2000,1709.1700029871329
50,1,5,0.025,4000,3418.3400059742658
50,1,5,0.025,8000,6836.6800119485315
50,1,10,0,500,461.19090752242926
50,1,10,0,1000,922.3818150448585
50,1,10,0,2000,1844.763630089717
50,1,10,0,4000,3689.527260179434
50,1,10,0,8000,7379.054520358868
50,1,10,0.005,500,438.75302013921464
50,1,10,0.005,1000,877.5060402784293
50,1,10,0.005,2000,1755.0120805568586
50,1,10,0.005,4000,3510.024161113717
50,1,10,0.005,8000,7020.048322227434
50,1,10,0.01,500,417.5101122030732
50,1,10,0.01,1000,835.0202244061464
50,1,10,0.01,2000,1670.0404488122929
50,1,10,0.01,4000,3340.0808976245858
50,1,10,0.01,8000,6680.1617952491715
50,1,10,0.015,500,397.39309258029346
50,1,10,0.015,1000,794.7861851605869
50,1,10,0.015,2000,1589.5723703211738
50,1,10,0.015,4000,3179.1447406423476
50,1,10,0.015,8000,6358.289481284695
50,1,10,0.02,500,378.3371769039047
50,1,10,0.02,1000,756.6743538078094
50,1,10,0.02,2000,1513.3487076156189
50,1,10,0.02,4000,3026.6974152312378
50,1,10,0.02,8000,6053.3948304624755
50,1,10,0.025,500,360.28159984695947
50,1,10,0.025,1000,720.5631996939189
50,1,10,0.025,2000,1441.1263993878379
50,1,10,0.025,4000,2882.2527987756757
50,1,10,0.025,8000,5764.5055975513515
50,1,20,0,500,388.30119910282957
50,1,20,0,1000,776.6023982056591
50,1,20,0,2000,1553.2047964113183
50,1,20,0,4000,3106.4095928226366
50,1,20,0,8000,6212.819185645273
50,1,20,0.005,500,351.4370109902307
50,1,20,0.005,1000,702.8740219804614
50,1,20,0.005,2000,1405.7480439609228
50,1,20,0.005,4000,2811.4960879218456
50,1,20,0.005,8000,5622.992175843691
50,1,20,0.01,500,318.2301005500651
50,1,20,0.01,1000,636.4602011001302
50,1,20,0.01,2000,1272.9204022002605
50,1,20,0.01,4000,2545.840804400521
50,1,20,0.01,8000,5091.681608801042
50,1,20,0.015,500,288.3021536946702
50,1,20,0.015,1000,576.6043073893404
50,1,20,0.015,2000,1153.2086147786808
50,1,20,0.015,4000,2306.4172295573617
50,1,20,0.015,8000,4612.834459114723
50,1,20,0.02,500,261.31557560768846
50,1,20,0.02,1000,522.6311512153769
50,1,20,0.02,2000,1045.2623024307538
50,1,20,0.02,4000,2090.5246048615077
50,1,20,0.02,8000,4181.049209723015
50,1,20,0.025,500,236.96893888969842
50,1,20,0.025,1000,473.93787777939684
50,1,20,0.025,2000,947.8757555587937
50,1,20,0.025,4000,1895.7515111175874
50,1,20,0.025,8000,3791.5030222351747
50,1,30,0,500,255.51026570048307
50,1,30,0,1000,511.02053140096615
50,1,30,0,2000,1022.0410628019323
50,1,30,0,4000,2044.0821256038646
50,1,30,0,8000,4088.164251207729
50,1,30,0.005,500,220.0019351328977
50,1,30,0.005,1000,440.0038702657954
50,1,30,0.005,2000,880.0077405315908
50,1,30,0.005,4000,1760.0154810631816
50,1,30,0.005,8000,3520.030962126363
50,1,30,0.01,500,189.56892185306572
50,1,30,0.01,1000,379.13784370613143
50,1,30,0.01,2000,758.2756874122629
50,1,30,0.01,4000,1516.5513748245257
50,1,30,0.01,8000,3033.1027496490515
50,1,30,0.015,500,163.46586845059406
50,1,30,0.015,1000,326.9317369011881
50,1,30,0.015,2000,653.8634738023762
50,1,30,0.015,4000,1307.7269476047525
50,1,30,0.015,8000,2615.453895209505
50,1,30,0.02,500,141.05977952875912
50,1,30,0.02,1000,282.11955905751825
50,1,30,0.02,2000,564.2391181150365
50,1,30,0.02,4000,1128.478236230073
50,1,30,0.02,8000,2256.956472460146
