#### EXPORT DONNEES METEO POUR "LAON" (LAT/LON: 49.564133/3.61989)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION
2009-03-04,6,1,28,3,3,2,0,100,7.75,997,87.5,6,4,-2,122,122,248,0,1,5.6,météo très défavorable
2009-03-05,7,-2,18,-2,6,3,0,86,6.75,997,29.75,7,2,3,260,116,116,0,1,11.2,météo très défavorable
2009-03-06,7,1,25,1,7,3,0,74,10,1009,28.625,8,2,-1,116,113,113,0,2,11.2,météo très défavorable
2009-03-07,9,0,14,0,9,7,0,86,6.75,1014,54.5,9,6,3,248,122,116,0,1,7.1,météo très défavorable
2009-03-08,10,5,24,8,10,6,1.1,92,9.875,1012,65.875,10,7,5,122,116,119,0,3,8.6,météo très défavorable
2009-03-09,9,3,30,3,9,5,0.3,70,9.875,1017,38.125,9,2,2,116,113,113,0,2,10.1,météo très défavorable
2009-03-10,10,3,29,5,6,8,6.4,100,9.5,1017,85,10,8,-2,122,122,122,0,2,7.1,météo très défavorable
2009-03-11,10,1,10,1,10,4,0,82,7,1026,18.875,10,3,4,143,113,116,0,1,11.4,météo très défavorable
2009-03-12,10,4,23,6,10,8,0,93,10,1026,94.25,10,8,5,122,122,122,0,3,5.7,météo très défavorable
2009-03-13,12,7,9,7,12,8,0,85,7.75,1023,76,12,8,9,248,119,119,0,2,7.2,météo défavorable
2009-03-14,12,5,19,6,12,9,0,79,9,1023,47,12,8,7,116,119,119,0,2,7.2,météo très défavorable
2009-03-15,13,4,14,4,12,8,0,77,9,1033,16.5,13,6,6,143,113,113,0,3,11.6,météo correcte
2009-03-16,13,2,8,2,12,6,0,77,8,1035,10.75,14,6,9,143,113,113,0,2,11.6,météo correcte
2009-03-17,15,1,13,1,14,10,0,75,10,1034,11.875,15,8,8,113,113,113,0,3,11.6,météo très défavorable
2009-03-18,14,2,13,2,13,8,0,57,10,1035,8.875,14,5,5,113,113,113,0,3,11.6,météo correcte
2009-03-19,13,2,22,2,13,8,0,57,10,1028,9.625,13,5,7,116,113,113,0,3,11.6,météo correcte
2009-03-20,10,1,13,1,10,5,0,63,10,1031,11.625,10,1,5,113,116,113,0,3,11.6,météo très défavorable
2009-03-21,11,-1,7,-1,11,4,0,49,10,1031,8.875,12,1,8,113,113,113,0,2,11.6,météo très défavorable
2009-03-22,11,2,19,2,10,6,0,83,7.75,1031,23.125,11,4,3,248,113,113,0,3,11.6,météo très défavorable
2009-03-23,11,5,32,5,10,9,3.7,89,9.625,1028,75.125,11,6,3,122,116,122,0,3,7.6,météo très défavorable
2009-03-24,6,2,28,4,6,4,0.8,87,8,1017,62.625,6,3,0,119,119,116,0,2,7.6,météo très défavorable
2009-03-25,9,3,32,4,9,6,7.4,100,9.375,1014,79.25,9,7,0,122,116,119,0,2,7.7,météo très défavorable
2009-03-26,8,6,31,6,8,8,0.3,91,9,1009,88.875,8,7,4,116,122,122,0,2,6.4,météo très défavorable
2009-03-27,8,5,22,5,8,6,0.9,87,9,1003,74.75,8,6,3,119,119,143,0,2,6.4,météo très défavorable
2009-03-28,7,3,22,3,7,5,3.4,93,9.5,1006,71,7,5,1,122,119,116,0,1,7.7,météo très défavorable
2009-03-29,9,2,18,3,9,4,0,77,10,1016,33.875,9,3,3,116,113,113,0,2,10.3,météo très défavorable
2009-03-30,10,-2,10,0,10,3,0,49,10,1023,1,12,2,9,113,113,113,0,2,11.6,météo très défavorable
2009-03-31,13,1,16,1,13,8,0,63,10,1024,6.875,13,4,7,113,113,113,0,3,11.6,météo très défavorable
2009-04-01,14,4,26,4,14,11,0,67,10,1020,4.25,14,7,6,113,113,113,0,1,11.6,météo correcte
2009-04-02,18,6,17,6,16,14,0,72,10,1017,8.5,18,12,9,113,113,113,0,1,11.6,météo favorable
2009-04-03,18,8,11,8,18,13,0,75,9,1017,34.625,19,12,15,113,116,116,0,1,10.3,météo favorable
2009-04-04,15,7,12,9,13,10,0,89,10,1023,40.5,15,9,8,122,113,113,0,1,11.6,météo correcte
2009-04-05,16,4,4,5,16,10,0,69,6.5,1024,31.5,17,7,12,248,113,113,0,1,11.6,météo correcte
2009-04-06,18,5,15,7,18,11,0,74,10,1019,22.375,18,10,12,113,116,113,0,1,11.6,météo favorable
2009-04-07,13,8,12,9,13,10,2,88,7.75,1013,51.5,13,9,9,143,116,116,0,1,9.1,météo correcte
2009-04-08,11,7,30,7,9,11,1.7,91,6.625,1014,67.875,11,11,5,116,122,248,0,1,6.6,météo défavorable
2009-04-09,18,11,19,11,16,15,0.2,92,8,1015,58.25,18,12,10,143,119,113,0,1,9.1,météo correcte
2009-04-10,20,11,25,11,20,13,0.2,62,9.75,1008,22.5,20,12,16,113,116,116,0,1,11.6,météo favorable
2009-04-11,20,11,18,12,20,15,0,72,9.875,1011,36.75,20,12,15,116,113,119,0,1,10.4,météo favorable
2009-04-12,20,11,15,11,19,15,0.1,77,9,1013,34.375,20,12,15,116,113,113,0,1,13.3,météo favorable
2009-04-13,18,8,13,8,17,14,0,74,9,1013,57.125,18,11,12,116,119,116,0,1,11,météo correcte
2009-04-14,20,9,11,9,20,16,1.2,74,8.75,1010,31.125,21,13,16,113,116,116,0,1,13.8,météo favorable
2009-04-15,21,11,23,11,21,16,2,70,9.875,1007,24.5,24,11,17,113,113,200,0,1,13.9,météo favorable
2009-04-16,13,10,10,11,12,11,2.1,92,8.75,1008,64.75,14,12,11,119,119,143,0,1,8.7,météo correcte
2009-04-17,11,8,19,9,11,9,3.9,91,7.5,1010,84.5,11,9,8,143,122,122,0,1,8.7,météo défavorable
2009-04-18,14,8,7,9,13,12,2.5,95,6.375,1016,89.875,14,11,10,248,119,119,0,1,9.9,météo défavorable
2009-04-19,16,8,14,8,15,13,0,81,9,1023,49.5,16,10,11,116,116,113,0,1,11,météo correcte
2009-04-20,18,8,18,9,18,14,0,69,8,1025,8,18,11,14,113,113,113,0,1,14,météo favorable
2009-04-21,18,8,14,8,18,14,0,71,8.75,1026,24.875,19,10,13,116,113,113,0,1,14.1,météo favorable
2009-04-22,17,5,12,7,16,13,0,63,10,1026,13.5,17,9,13,113,113,113,0,1,14.1,météo correcte
2009-04-23,16,4,8,6,15,12,0,51,10,1025,3.5,17,7,13,113,113,113,0,1,14.1,météo correcte
2009-04-24,16,6,21,7,16,13,0,58,10,1022,0,16,7,10,113,113,113,0,1,14.2,météo correcte
2009-04-25,15,8,19,8,13,11,0.6,88,8,1013,56.75,15,10,9,119,119,119,0,1,8.9,météo correcte
2009-04-26,14,6,7,9,14,11,5.8,96,4.5,1012,87.125,15,11,8,143,119,143,0,1,8.9,météo défavorable
2009-04-27,13,8,23,8,13,11,3.6,86,8.75,1005,72.875,13,9,6,122,116,116,0,1,11.1,météo défavorable
2009-04-28,12,6,16,6,12,9,2,87,6.625,1003,52.5,12,8,7,248,116,113,0,1,12.3,météo défavorable
2009-04-29,14,5,5,7,14,12,0.1,77,5.25,1015,70.75,14,9,13,248,122,113,0,1,11.3,météo très défavorable
2009-04-30,17,4,11,8,17,14,0,72,8,1019,13.25,18,9,13,113,113,113,0,1,14.5,météo correcte
2009-05-01,20,5,10,11,20,16,0,63,10,1027,16,20,12,17,113,116,113,0,1,14.5,météo favorable
2009-05-02,17,5,12,8,16,15,0,85,7,1030,44.25,17,12,12,143,119,113,0,1,10.3,météo correcte
2009-05-03,14,3,13,7,14,12,0,66,8,1028,47,14,7,11,113,119,119,0,1,11.4,météo correcte
2009-05-04,14,2,13,7,14,10,0.1,60,8,1028,32.5,14,6,12,113,116,116,0,1,14.5,météo correcte
2009-05-05,15,7,19,9,14,13,0.2,91,10,1025,88,15,11,10,122,122,119,0,1,9.3,météo défavorable
2009-05-06,14,10,20,10,13,14,0.2,81,10,1022,88.875,14,10,9,119,122,122,0,1,9.3,météo défavorable
2009-05-07,20,8,12,9,19,18,1.2,65,8.75,1019,15.375,20,16,16,113,113,113,0,1,14.5,météo favorable
2009-05-08,14,6,24,10,14,13,0.5,87,7,1020,49.875,14,11,12,143,119,116,0,1,10.4,météo correcte
2009-05-09,12,2,11,8,11,12,4.3,98,7.25,1021,56.75,13,11,10,116,248,113,0,1,12.5,météo très défavorable
2009-05-10,20,5,16,9,19,16,0.8,76,8,1019,27.25,20,14,15,113,113,116,0,1,14.5,météo favorable
2009-05-11,17,11,24,12,15,15,1.1,92,7.625,1017,69.875,17,12,10,122,119,116,0,1,11.5,météo défavorable
2009-05-12,14,10,23,10,12,13,15.7,97,9.375,1017,82.25,14,13,8,122,122,116,0,1,10.5,météo défavorable
2009-05-13,21,11,10,12,17,18,2.9,97,7.25,1016,67.125,21,17,12,248,116,116,0,1,12.5,météo défavorable
2009-05-14,18,9,7,13,18,14,4.3,95,5,1010,76.625,18,16,17,143,122,248,0,1,10.5,météo défavorable
2009-05-15,15,8,18,13,15,11,3,92,7.375,1010,73.875,15,13,10,248,119,113,0,1,10.5,météo défavorable
2009-05-16,15,7,22,9,13,13,0,88,9,1013,61.75,15,12,7,119,119,116,0,1,10.5,météo correcte
2009-05-17,14,9,23,9,14,14,5.7,93,8.25,1015,67.625,14,11,8,122,116,116,0,1,11.7,météo défavorable
2009-05-18,17,8,19,10,16,14,0.1,68,9,1020,23.375,17,11,12,119,113,113,0,1,13.6,météo correcte
2009-05-19,19,8,14,11,19,16,0.2,82,7.875,1021,21.875,19,14,16,116,113,113,0,1,14.5,météo favorable
2009-05-20,21,6,6,12,21,17,0,70,8,1023,21.25,25,15,18,113,113,116,0,1,14.5,météo favorable
2009-05-21,20,9,13,14,20,16,0,70,10,1016,22.25,20,13,19,113,116,113,0,1,13.6,météo favorable
2009-05-22,18,7,17,10,17,16,0,66,8,1020,8.25,18,12,14,113,113,113,0,1,14.5,météo favorable
2009-05-23,21,6,14,11,20,20,0,68,10,1020,18.5,24,16,17,113,113,113,0,1,14.5,météo favorable
2009-05-24,25,11,9,16,24,23,0,70,10,1019,8.125,27,19,21,113,113,113,0,1,14.5,météo favorable
2009-05-25,27,15,16,17,26,26,0,77,7.875,1019,18.875,29,23,22,113,113,113,0,1,14.5,météo idéale
2009-05-26,18,10,22,16,14,13,0.4,92,7.875,1022,61.5,18,18,12,122,122,116,0,1,10.8,météo correcte
2009-05-27,15,7,19,10,15,12,0,76,10,1028,45.125,15,10,11,113,122,116,0,1,12.7,météo correcte
2009-05-28,19,12,12,13,18,18,0,93,8,1032,84.25,19,14,14,143,119,119,0,1,10,météo défavorable
2009-05-29,20,11,19,13,20,17,0,71,7.75,1032,30.125,20,12,17,116,113,113,0,1,14.5,météo favorable
2009-05-30,21,10,18,12,20,18,0,53,10,1026,1.875,21,14,17,113,113,113,0,1,14.5,météo favorable
2009-05-31,21,11,15,13,20,19,0.4,70,10,1023,21.125,24,16,19,113,116,113,0,1,14.5,météo favorable
2009-06-01,23,11,18,15,23,20,0.3,61,9.875,1022,9,25,16,21,113,113,113,0,1,14.5,météo favorable
2009-06-02,22,12,18,13,21,19,0,61,10,1022,3,24,13,18,113,113,113,0,1,14.5,météo favorable
2009-06-03,19,9,17,12,19,16,0,59,10,1021,20.75,19,10,17,113,113,113,0,1,14.5,météo favorable
2009-06-04,16,6,15,9,15,14,0,59,8.75,1019,22.875,16,7,13,113,116,113,0,1,14.5,météo correcte
2009-06-05,16,4,12,8,16,14,0,56,9,1016,22.5,17,8,15,113,116,113,0,1,14.5,météo correcte
2009-06-06,13,9,14,9,12,13,0.4,75,8,1005,59,13,10,8,116,122,116,0,1,10.9,météo correcte
2009-06-07,17,7,21,10,17,12,1,81,6.5,1005,50.375,17,10,12,248,116,200,0,1,13.6,météo correcte
2009-06-08,16,7,9,10,16,12,3.3,92,7.25,1008,72.75,17,12,13,116,119,122,0,1,11.8,météo défavorable
2009-06-09,16,12,24,13,16,15,0,94,6.75,1009,76.125,16,14,12,143,119,143,0,1,11,météo défavorable
2009-06-10,18,10,15,12,18,12,8.4,94,5.375,1014,88.5,18,14,12,248,119,200,0,1,10.1,météo défavorable
2009-06-11,18,11,23,12,15,16,1,92,9.375,1021,50.25,18,13,10,119,116,113,0,1,12.7,météo favorable
2009-06-12,20,7,10,13,19,18,0,65,10,1022,23.5,20,14,17,113,113,116,0,1,14.5,météo favorable
2009-06-13,23,7,4,14,23,22,0,71,8,1022,32,25,17,19,116,119,113,0,1,13.6,météo correcte
2009-06-14,25,15,10,16,25,21,3.2,83,8.25,1019,37.25,27,20,19,119,116,113,0,1,13.6,météo favorable
2009-06-15,18,11,8,14,17,17,1.8,93,5.375,1018,72.5,18,15,16,248,122,116,0,1,12.7,météo défavorable
2009-06-16,20,11,13,13,20,20,0,64,10,1025,28.25,21,16,17,113,119,113,0,1,12.7,météo correcte
2009-06-17,23,11,15,15,22,22,0,61,8,1025,18.375,25,18,20,113,116,116,0,1,14.5,météo favorable
2009-06-18,21,13,15,15,21,18,0.2,70,9.375,1020,19,24,15,19,116,113,113,0,1,14.5,météo favorable
2009-06-19,18,10,16,13,18,16,0,59,10,1023,17.375,19,10,17,113,116,113,0,1,14.5,météo favorable
2009-06-20,18,8,13,12,17,16,0,66,7.75,1024,51.125,18,10,16,116,116,116,0,1,12.7,météo favorable
2009-06-21,17,7,15,11,17,16,0.1,75,7.5,1024,61,17,13,16,122,116,116,0,1,12.7,météo correcte
2009-06-22,19,6,10,11,18,17,0,61,8,1027,22.25,19,11,16,116,119,113,0,1,13.6,météo correcte
2009-06-23,21,8,17,12,20,19,0,58,8,1028,2.25,24,14,18,113,113,113,0,1,14.5,météo favorable
2009-06-24,23,13,20,15,22,21,0,60,10,1023,9.25,25,14,19,113,113,113,0,1,14.5,météo favorable
2009-06-25,25,13,15,17,25,23,0,64,10,1014,15.75,26,17,22,116,113,113,0,1,14.5,météo favorable
2009-06-26,24,15,10,17,24,20,1.3,74,7.625,1014,24.625,26,19,24,113,113,113,0,1,14.5,météo idéale
2009-06-27,25,12,11,15,24,22,0.2,68,7.75,1016,29.75,26,18,21,116,113,113,0,1,14.5,météo favorable
2009-06-28,26,13,5,16,25,24,0,67,7.75,1016,28,27,17,23,113,113,113,0,1,14.5,météo favorable
2009-06-29,27,15,11,18,27,25,0,63,8.75,1019,19,28,18,25,113,113,113,0,1,14.5,météo idéale
2009-06-30,28,15,11,18,27,26,0,63,9,1021,4.25,30,21,25,113,113,113,0,1,14.5,météo idéale
2009-07-01,28,16,11,18,27,26,0,64,8.75,1022,14.125,28,20,25,113,113,113,0,1,14.5,météo idéale
2009-07-02,29,16,11,19,29,26,0.3,63,8.75,1020,17.25,30,20,26,113,116,200,0,1,14.5,météo favorable
2009-07-03,25,16,15,19,24,22,0,82,9,1015,41.125,26,19,20,119,116,113,0,1,11.8,météo favorable
2009-07-04,26,10,9,16,25,24,0,58,8,1015,10.625,27,18,22,113,113,113,0,1,14.5,météo favorable
2009-07-05,24,15,12,19,24,21,1.3,65,9.75,1012,28.375,25,17,23,116,113,119,0,1,13.6,météo idéale
2009-07-06,22,12,19,16,22,19,0.1,64,7,1011,31.75,25,16,20,143,116,116,0,1,13.6,météo favorable
