age,nb_payements,maturity,interest_rate,amount,target
40,1,20,0,2000,224.7818281812616
40,1,20,0,4000,449.5636563625232
40,1,20,0,8000,899.1273127250464
40,1,20,0.005,500,52.763323210565254
40,1,20,0.005,1000,105.52664642113051
40,1,20,0.005,2000,211.05329284226102
40,1,20,0.005,4000,422.10658568452203
40,1,20,0.005,8000,844.2131713690441
40,1,20,0.01,500,49.59251694447983
40,1,20,0.01,1000,99.18503388895967
40,1,20,0.01,2000,198.37006777791933
40,1,20,0.01,4000,396.74013555583866
40,1,20,0.01,8000,793.4802711116773
40,1,20,0.015,500,46.66063800599973
40,1,20,0.015,1000,93.32127601199946
40,1,20,0.015,2000,186.64255202399892
40,1,20,0.015,4000,373.28510404799783
40,1,20,0.015,8000,746.5702080959957
40,1,20,0.02,500,43.947373818627334
40,1,20,0.02,1000,87.89474763725467
40,1,20,0.02,2000,175.78949527450933
40,1,20,0.02,4000,351.57899054901867
40,1,20,0.02,8000,703.1579810980373
40,1,20,0.025,500,41.4342915347089
40,1,20,0.025,1000,82.8685830694178
40,1,20,0.025,2000,165.7371661388356
40,1,20,0.025,4000,331.4743322776712
40,1,20,0.025,8000,662.9486645553424
40,1,30,0,500,126.33730764042377
40,1,30,0,1000,252.67461528084755
40,1,30,0,2000,505.3492305616951
40,1,30,0,4000,1010.6984611233902
40,1,30,0,8000,2021.3969222467804
40,1,30,0.005,500,114.36287862584624
40,1,30,0.005,1000,228.72575725169247
40,1,30,0.005,2000,457.45151450338494
40,1,30,0.005,4000,914.9030290067699
40,1,30,0.005,8000,1829.8060580135398
40,1,30,0.01,500,103.73579317712941
40,1,30,0.01,1000,207.47158635425882
40,1,30,0.01,2000,414.94317270851764
40,1,30,0.01,4000,829.8863454170353
40,1,30,0.01,8000,1659.7726908340705
40,1,30,0.015,500,94.28994854351758
40,1,30,0.015,1000,188.57989708703516
40,1,30,0.015,2000,377.1597941740703
40,1,30,0.015,4000,754.3195883481407
40,1,30,0.015,8000,1508.6391766962813
40,1,30,0.02,500,85.88106741377464
40,1,30,0.02,1000,171.7621348275493
40,1,30,0.02,2000,343.5242696550986
40,1,30,0.02,4000,687.0485393101972
40,1,30,0.02,8000,1374.0970786203943
40,1,30,0.025,500,78.38368259232759
40,1,30,0.025,1000,156.76736518465518
40,1,30,0.025,2000,313.53473036931035
40,1,30,0.025,4000,627.0694607386207
40,1,30,0.025,8000,1254.1389214772414
40,1,40,0,500,254.12217621849348
40,1,40,0,1000,508.24435243698696
40,1,40,0,2000,1016.4887048739739
40,1,40,0,4000,2032.9774097479478
40,1,40,0,8000,4065.9548194958957
40,1,40,0.005,500,221.20369247198738
40,1,40,0.005,1000,442.40738494397476
40,1,40,0.005,2000,884.8147698879495
40,1,40,0.005,4000,1769.629539775899
40,1,40,0.005,8000,3539.259079551798
40,1,40,0.01,500,193.16259508015423
40,1,40,0.01,1000,386.32519016030847
40,1,40,0.01,2000,772.6503803206169
40,1,40,0.01,4000,1545.3007606412339
40,1,40,0.01,8000,3090.6015212824677
40,1,40,0.015,500,169.22172883663401
40,1,40,0.015,1000,338.44345767326803
40,1,40,0.015,2000,676.8869153465361
40,1,40,0.015,4000,1353.7738306930721
40,1,40,0.015,8000,2707.5476613861442
40,1,40,0.02,500,148.7342653583207
40,1,40,0.02,1000,297.4685307166414
40,1,40,0.02,2000,594.9370614332828
40,1,40,0.02,4000,1189.8741228665656
40,1,40,0.02,8000,2379.748245733131
40,1,40,0.025,500,131.16094694891066
40,1,40,0.025,1000,262.3218938978213
40,1,40,0.025,2000,524.6437877956427
40,1,40,0.025,4000,1049.2875755912853
40,1,40,0.025,8000,2098.5751511825706
40,5,5,0,500,1.478203539342956
40,5,5,0,1000,2.956407078685912
40,5,5,0,2000,5.912814157371824
40,5,5,0,4000,11.825628314743648
40,5,5,0,8000,23.651256629487296
40,5,5,0.005,500,1.4693226662733736
40,5,5,0.005,1000,2.938645332546747
40,5,5,0.005,2000,5.877290665093494
40,5,5,0.005,4000,11.754581330186989
40,5,5,0.005,8000,23.509162660373978
40,5,5,0.01,500,1.4605378398343107
40,5,5,0.01,1000,2.9210756796686215
40,5,5,0.01,2000,5.842151359337243
40,5,5,0.01,4000,11.684302718674486
40,5,5,0.01,8000,23.36860543734897
40,5,5,0.015,500,1.4518476532155273
40,5,5,0.015,1000,2.9036953064310547
40,5,5,0.015,2000,5.807390612862109
40,5,5,0.015,4000,11.614781225724219
40,5,5,0.015,8000,23.229562451448437
40,5,5,0.02,500,1.443250725494711
40,5,5,0.02,1000,2.886501450989422
40,5,5,0.02,2000,5.773002901978844
40,5,5,0.02,4000,11.546005803957687
40,5,5,0.02,8000,23.092011607915374
40,5,5,0.025,500,1.4347457010413298
40,5,5,0.025,1000,2.8694914020826596
40,5,5,0.025,2000,5.738982804165319
40,5,5,0.025,4000,11.477965608330639
40,5,5,0.025,8000,22.955931216661277
40,5,10,0,500,3.7899177547162726
40,5,10,0,1000,7.579835509432545
40,5,10,0,2000,15.15967101886509
40,5,10,0,4000,30.31934203773018
40,5,10,0,8000,60.63868407546036
40,5,10,0.005,500,3.711169269808748
40,5,10,0.005,1000,7.422338539617496
40,5,10,0.005,2000,14.844677079234993
40,5,10,0.005,4000,29.689354158469985
40,5,10,0.005,8000,59.37870831693997
40,5,10,0.01,500,3.634958449485427
40,5,10,0.01,1000,7.269916898970854
40,5,10,0.01,2000,14.539833797941707
40,5,10,0.01,4000,29.079667595883414
40,5,10,0.01,8000,58.15933519176683
40,5,10,0.015,500,3.5611872362143417
40,5,10,0.015,1000,7.1223744724286835
40,5,10,0.015,2000,14.244748944857367
40,5,10,0.015,4000,28.489497889714734
40,5,10,0.015,8000,56.97899577942947
40,5,10,0.02,500,3.4897618661274987
40,5,10,0.02,1000,6.9795237322549974
40,5,10,0.02,2000,13.959047464509995
40,5,10,0.02,4000,27.91809492901999
40,5,10,0.02,8000,55.83618985803998
40,5,10,0.025,500,3.4205926606749113
40,5,10,0.025,1000,6.841185321349823
40,5,10,0.025,2000,13.682370642699645
40,5,10,0.025,4000,27.36474128539929
40,5,10,0.025,8000,54.72948257079858
40,5,20,0,500,11.298816185337722
40,5,20,0,1000,22.597632370675445
40,5,20,0,2000,45.19526474135089
40,5,20,0,4000,90.39052948270178
40,5,20,0,8000,180.78105896540356
40,5,20,0.005,500,10.714528744911819
40,5,20,0.005,1000,21.429057489823638
40,5,20,0.005,2000,42.858114979647276
40,5,20,0.005,4000,85.71622995929455
40,5,20,0.005,8000,171.4324599185891
40,5,20,0.01,500,10.170058609040815
40,5,20,0.01,1000,20.34011721808163
40,5,20,0.01,2000,40.68023443616326
40,5,20,0.01,4000,81.36046887232652
40,5,20,0.01,8000,162.72093774465304
40,5,20,0.015,500,9.66233422907248
40,5,20,0.015,1000,19.32466845814496
40,5,20,0.015,2000,38.64933691628992
40,5,20,0.015,4000,77.29867383257984
40,5,20,0.015,8000,154.59734766515967
40,5,20,0.02,500,9.188542297241934
40,5,20,0.02,1000,18.37708459448387
40,5,20,0.02,2000,36.75416918896774
40,5,20,0.02,4000,73.50833837793547
40,5,20,0.02,8000,147.01667675587095
40,5,20,0.025,500,8.746104501442808
40,5,20,0.025,1000,17.492209002885616
40,5,20,0.025,2000,34.98441800577123
40,5,20,0.025,4000,69.96883601154246
40,5,20,0.025,8000,139.93767202308493
40,5,30,0,500,25.401733368384594
40,5,30,0,1000,50.80346673676919
40,5,30,0,2000,101.60693347353838
40,5,30,0,4000,203.21386694707675
40,5,30,0,8000,406.4277338941535
40,5,30,0.005,500,23.22341118464899
40,5,30,0.005,1000,46.44682236929798
40,5,30,0.005,2000,92.89364473859597
40,5,30,0.005,4000,185.78728947719193
40,5,30,0.005,8000,371.57457895438387
40,5,30,0.01,500,21.273352543244428
40,5,30,0.01,1000,42.546705086488856
40,5,30,0.01,2000,85.09341017297771
40,5,30,0.01,4000,170.18682034595543
40,5,30,0.01,8000,340.37364069191085
40,5,30,0.015,500,19.525258037671204
40,5,30,0.015,1000,39.05051607534241
40,5,30,0.015,2000,78.10103215068482
40,5,30,0.015,4000,156.20206430136963
40,5,30,0.015,8000,312.40412860273926
40,5,30,0.02,500,17.956063170475062
40,5,30,0.02,1000,35.912126340950124
40,5,30,0.02,2000,71.82425268190025
40,5,30,0.02,4000,143.6485053638005
40,5,30,0.02,8000,287.297010727601
40,5,30,0.025,500,16.545519514582352
40,5,30,0.025,1000,33.091039029164705
40,5,30,0.025,2000,66.18207805832941
40,5,30,0.025,4000,132.36415611665882
40,5,30,0.025,8000,264.72831223331764
40,5,40,0,500,51.094517398361766
40,5,40,0,1000,102.18903479672353
40,5,40,0,2000,204.37806959344707
40,5,40,0,4000,408.75613918689413
40,5,40,0,8000,817.5122783737883
40,5,40,0.005,500,44.919333682097545
40,5,40,0.005,1000,89.83866736419509
40,5,40,0.005,2000,179.67733472839018
40,5,40,0.005,4000,359.35466945678036
40,5,40,0.005,8000,718.7093389135607
40,5,40,0.01,500,39.612325287681415
40,5,40,0.01,1000,79.22465057536283
40,5,40,0.01,2000,158.44930115072566
40,5,40,0.01,4000,316.8986023014513
40,5,40,0.01,8000,633.7972046029026
40,5,40,0.015,500,35.041889110705874
40,5,40,0.015,1000,70.08377822141175
40,5,40,0.015,2000,140.1675564428235
40,5,40,0.015,4000,280.335112885647
40,5,40,0.015,8000,560.670225771294
40,5,40,0.02,500,31.097446093920475
40,5,40,0.02,1000,62.19489218784095
40,5,40,0.02,2000,124.3897843756819
40,5,40,0.02,4000,248.7795687513638
40,5,40,0.02,8000,497.5591375027276
40,5,40,0.025,500,27.685940944891517
40,5,40,0.025,1000,55.37188188978303
40,5,40,0.025,2000,110.74376377956607
40,5,40,0.025,4000,221.48752755913213
40,5,40,0.025,8000,442.97505511826427
40,10,10,0,500,1.9121998667302487
40,10,10,0,1000,3.8243997334604973
40,10,10,0,2000,7.648799466920995
40,10,10,0,4000,15.29759893384199
40,10,10,0,8000,30.59519786768398
40,10,10,0.005,500,1.895582579773181
40,10,10,0.005,1000,3.791165159546362
40,10,10,0.005,2000,7.582330319092724
40,10,10,0.005,4000,15.164660638185447
40,10,10,0.005,8000,30.329321276370894
40,10,10,0.01,500,1.879171891649275
40,10,10,0.01,1000,3.75834378329855
40,10,10,0.01,2000,7.5166875665971
40,10,10,0.01,4000,15.0333751331942
40,10,10,0.01,8000,30.0667502663884
40,10,10,0.015,500,1.8629660355859643
40,10,10,0.015,1000,3.7259320711719286
40,10,10,0.015,2000,7.451864142343857
40,10,10,0.015,4000,14.903728284687714
40,10,10,0.015,8000,29.80745656937543
40,10,10,0.02,500,1.8469632274194505
40,10,10,0.02,1000,3.693926454838901
40,10,10,0.02,2000,7.387852909677802
40,10,10,0.02,4000,14.775705819355604
40,10,10,0.02,8000,29.55141163871121
40,10,10,0.025,500,1.8311616658115688
40,10,10,0.025,1000,3.6623233316231376
40,10,10,0.025,2000,7.324646663246275
40,10,10,0.025,4000,14.64929332649255
40,10,10,0.025,8000,29.2985866529851
40,10,20,0,500,5.700808355781812
40,10,20,0,1000,11.401616711563625
40,10,20,0,2000,22.80323342312725
40,10,20,0,4000,45.6064668462545
40,10,20,0,8000,91.212933692509
40,10,20,0.005,500,5.472742567837796
40,10,20,0.005,1000,10.945485135675591
40,10,20,0.005,2000,21.890970271351183
40,10,20,0.005,4000,43.781940542702365
40,10,20,0.005,8000,87.56388108540473
40,10,20,0.01,500,5.2576359647909205
40,10,20,0.01,1000,10.515271929581841
40,10,20,0.01,2000,21.030543859163682
40,10,20,0.01,4000,42.061087718327364
40,10,20,0.01,8000,84.12217543665473
40,10,20,0.015,500,5.054662756900406
40,10,20,0.015,1000,10.109325513800812
40,10,20,0.015,2000,20.218651027601624
40,10,20,0.015,4000,40.43730205520325
40,10,20,0.015,8000,80.8746041104065
40,10,20,0.02,500,4.8630538092922295
40,10,20,0.02,1000,9.726107618584459
40,10,20,0.02,2000,19.452215237168918
40,10,20,0.02,4000,38.904430474337836
40,10,20,0.02,8000,77.80886094867567
40,10,20,0.025,500,4.682092513483929
40,10,20,0.025,1000,9.364185026967858
40,10,20,0.025,2000,18.728370053935716
40,10,20,0.025,4000,37.45674010787143
40,10,20,0.025,8000,74.91348021574287
40,10,30,0,500,12.8164235493756
40,10,30,0,1000,25.6328470987512
40,10,30,0,2000,51.2656941975024
40,10,30,0,4000,102.5313883950048
40,10,30,0,8000,205.0627767900096
40,10,30,0.005,500,11.862001025568665
40,10,30,0.005,1000,23.72400205113733
40,10,30,0.005,2000,47.44800410227466
40,10,30,0.005,4000,94.89600820454932
40,10,30,0.005,8000,189.79201640909864
40,10,30,0.01,500,10.997728501152382
40,10,30,0.01,1000,21.995457002304764
40,10,30,0.01,2000,43.99091400460953
40,10,30,0.01,4000,87.98182800921906
40,10,30,0.01,8000,175.96365601843812
40,10,30,0.015,500,10.214260062018251
40,10,30,0.015,1000,20.428520124036503
40,10,30,0.015,2000,40.857040248073005
40,10,30,0.015,4000,81.71408049614601
40,10,30,0.015,8000,163.42816099229202
40,10,30,0.02,500,9.503281214396907
40,10,30,0.02,1000,19.006562428793814
40,10,30,0.02,2000,38.01312485758763
40,10,30,0.02,4000,76.02624971517525
40,10,30,0.02,8000,152.0524994303505
40,10,30,0.025,500,8.857389371250799
40,10,30,0.025,1000,17.714778742501597
40,10,30,0.025,2000,35.429557485003194
40,10,30,0.025,4000,70.85911497000639
40,10,30,0.025,8000,141.71822994001278
40,10,40,0,500,25.779696469193738
40,10,40,0,1000,51.559392938387475
40,10,40,0,2000,103.11878587677495
40,10,40,0,4000,206.2375717535499
40,10,40,0,8000,412.4751435070998
40,10,40,0.005,500,22.943794861502187
40,10,40,0.005,1000,45.887589723004375
40,10,40,0.005,2000,91.77517944600875
40,10,40,0.005,4000,183.5503588920175
40,10,40,0.005,8000,367.100717784035
40,10,40,0.01,500,20.478464686168937
40,10,40,0.01,1000,40.956929372337875
40,10,40,0.01,2000,81.91385874467575
40,10,40,0.01,4000,163.8277174893515
40,10,40,0.01,8000,327.655434978703
40,10,40,0.015,500,18.331484672345233
40,10,40,0.015,1000,36.66296934469047
40,10,40,0.015,2000,73.32593868938093
40,10,40,0.015,4000,146.65187737876187
40,10,40,0.015,8000,293.30375475752373
40,10,40,0.02,500,16.458383581875992
40,10,40,0.02,1000,32.916767163751985
40,10,40,0.02,2000,65.83353432750397
40,10,40,0.02,4000,131.66706865500794
40,10,40,0.02,8000,263.3341373100159
40,10,40,0.025,500,14.821242623553205
40,10,40,0.025,1000,29.64248524710641
40,10,40,0.025,2000,59.28497049421282
40,10,40,0.025,4000,118.56994098842564
40,10,40,0.025,8000,237.13988197685129
40,20,20,0,500,2.9298201099649592
40,20,20,0,1000,5.8596402199299185
40,20,20,0,2000,11.719280439859837
40,20,20,0,4000,23.438560879719674
40,20,20,0,8000,46.87712175943935
40,20,20,0.005,500,2.88050434759316
40,20,20,0.005,1000,5.76100869518632
40,20,20,0.005,2000,11.52201739037264
40,20,20,0.005,4000,23.04403478074528
40,20,20,0.005,8000,46.08806956149056
40,20,20,0.01,500,2.832018975137029
40,20,20,0.01,1000,5.664037950274058
40,20,20,0.01,2000,11.328075900548116
40,20,20,0.01,4000,22.656151801096232
40,20,20,0.01,8000,45.312303602192465
40,20,20,0.015,500,2.784379177740075
40,20,20,0.015,1000,5.56875835548015
40,20,20,0.015,2000,11.1375167109603
40,20,20,0.015,4000,22.2750334219206
40,20,20,0.015,8000,44.5500668438412
40,20,20,0.02,500,2.7375982700049457
40,20,20,0.02,1000,5.475196540009891
40,20,20,0.02,2000,10.950393080019783
40,20,20,0.02,4000,21.900786160039566
40,20,20,0.02,8000,43.80157232007913
40,20,20,0.025,500,2.6916876727555885
40,20,20,0.025,1000,5.383375345511177
40,20,20,0.025,2000,10.766750691022354
40,20,20,0.025,4000,21.533501382044708
40,20,20,0.025,8000,43.067002764089416
40,20,30,0,500,6.586752809310936
40,20,30,0,1000,13.173505618621872
40,20,30,0,2000,26.347011237243745
40,20,30,0,4000,52.69402247448749
40,20,30,0,8000,105.38804494897498
40,20,30,0.005,500,6.243404490850111
40,20,30,0.005,1000,12.486808981700221
40,20,30,0.005,2000,24.973617963400443
40,20,30,0.005,4000,49.947235926800886
40,20,30,0.005,8000,99.89447185360177
40,20,30,0.01,500,5.923912573492035
40,20,30,0.01,1000,11.84782514698407
40,20,30,0.01,2000,23.69565029396814
40,20,30,0.01,4000,47.39130058793628
40,20,30,0.01,8000,94.78260117587256
40,20,30,0.015,500,5.626561929157411
40,20,30,0.015,1000,11.253123858314822
40,20,30,0.015,2000,22.506247716629645
40,20,30,0.015,4000,45.01249543325929
40,20,30,0.015,8000,90.02499086651858
40,20,30,0.02,500,5.349759067479838
40,20,30,0.02,1000,10.699518134959677
40,20,30,0.02,2000,21.399036269919353
40,20,30,0.02,4000,42.79807253983871
40,20,30,0.02,8000,85.59614507967741
40,20,30,0.025,500,5.092023644285469
40,20,30,0.025,1000,10.184047288570937
40,20,30,0.025,2000,20.368094577141875
40,20,30,0.025,4000,40.73618915428375
40,20,30,0.025,8000,81.4723783085675
40,20,40,0,500,13.248976010153608
40,20,40,0,1000,26.497952020307217
40,20,40,0,2000,52.995904040614434
40,20,40,0,4000,105.99180808122887
40,20,40,0,8000,211.98361616245774
40,20,40,0.005,500,12.076157434708973
40,20,40,0.005,1000,24.152314869417946
40,20,40,0.005,2000,48.30462973883589
40,20,40,0.005,4000,96.60925947767178
40,20,40,0.005,8000,193.21851895534357
40,20,40,0.01,500,11.03069915096533
40,20,40,0.01,1000,22.06139830193066
40,20,40,0.01,2000,44.12279660386132
40,20,40,0.01,4000,88.24559320772264
40,20,40,0.01,8000,176.49118641544527
40,20,40,0.015,500,10.09796432987727
40,20,40,0.015,1000,20.19592865975454
40,20,40,0.015,2000,40.39185731950908
40,20,40,0.015,4000,80.78371463901816
40,20,40,0.015,8000,161.56742927803631
40,20,40,0.02,500,9.265051177251738
40,20,40,0.02,1000,18.530102354503477
40,20,40,0.02,2000,37.06020470900695
40,20,40,0.02,4000,74.1204094180139
40,20,40,0.02,8000,148.2408188360278
40,20,40,0.025,500,8.520582613403501
40,20,40,0.025,1000,17.041165226807003
40,20,40,0.025,2000,34.082330453614006
40,20,40,0.025,4000,68.16466090722801
40,20,40,0.025,8000,136.32932181445602
40,30,30,0,500,4.593481594947359
40,30,30,0,1000,9.186963189894717
40,30,30,0,2000,18.373926379789435
40,30,30,0,4000,36.74785275957887
40,30,30,0,8000,73.49570551915774
40,30,30,0.005,500,4.451861283260219
40,30,30,0.005,1000,8.903722566520438
40,30,30,0.005,2000,17.807445133040876
40,30,30,0.005,4000,35.61489026608175
40,30,30,0.005,8000,71.2297805321635
40,30,30,0.01,500,4.3142123873087135
40,30,30,0.01,1000,8.628424774617427
40,30,30,0.01,2000,17.256849549234854
40,30,30,0.01,4000,34.51369909846971
40,30,30,0.01,8000,69.02739819693942
40,30,30,0.015,500,4.180642730782446
40,30,30,0.015,1000,8.361285461564892
40,30,30,0.015,2000,16.722570923129783
40,30,30,0.015,4000,33.44514184625957
40,30,30,0.015,8000,66.89028369251913
40,30,30,0.02,500,4.05123738212475
40,30,30,0.02,1000,8.1024747642495
40,30,30,0.02,2000,16.204949528499
40,30,30,0.02,4000,32.409899056998
40,30,30,0.02,8000,64.819798113996
40,30,30,0.025,500,3.926058718851628
40,30,30,0.025,1000,7.852117437703256
40,30,30,0.025,2000,15.704234875406511
40,30,30,0.025,4000,31.408469750813023
40,30,30,0.025,8000,62.816939501626045
40,30,40,0,500,9.239594868128407
40,30,40,0,1000,18.479189736256814
40,30,40,0,2000,36.95837947251363
40,30,40,0,4000,73.91675894502725
40,30,40,0,8000,147.8335178900545
40,30,40,0.005,500,8.610907368395683
40,30,40,0.005,1000,17.221814736791366
40,30,40,0.005,2000,34.44362947358273
40,30,40,0.005,4000,68.88725894716546
40,30,40,0.005,8000,137.77451789433093
40,30,40,0.01,500,8.033335794102989
40,30,40,0.01,1000,16.066671588205978
40,30,40,0.01,2000,32.133343176411955
40,30,40,0.01,4000,64.26668635282391
40,30,40,0.01,8000,128.53337270564782
40,30,40,0.015,500,7.5029799196973865
40,30,40,0.015,1000,15.005959839394773
40,30,40,0.015,2000,30.011919678789546
40,30,40,0.015,4000,60.02383935757909
40,30,40,0.015,8000,120.04767871515818
40,30,40,0.02,500,7.016189178452684
40,30,40,0.02,1000,14.032378356905369
40,30,40,0.02,2000,28.064756713810738
40,30,40,0.02,4000,56.129513427621475
40,30,40,0.02,8000,112.25902685524295
40,30,40,0.025,500,6.569550731876571
40,30,40,0.025,1000,13.139101463753143
40,30,40,0.025,2000,26.278202927506285
40,30,40,0.025,4000,52.55640585501257
40,30,40,0.025,8000,105.11281171002514
40,40,40,0,500,7.489182665475629
40,40,40,0,1000,14.978365330951258
40,40,40,0,2000,29.956730661902515
40,40,40,0,4000,59.91346132380503
40,40,40,0,8000,119.82692264761006
40,40,40,0.005,500,7.110357249016371
40,40,40,0.005,1000,14.220714498032741
40,40,40,0.005,2000,28.441428996065483
40,40,40,0.005,4000,56.882857992130965
40,40,40,0.005,8000,113.76571598426193
40,40,40,0.01,500,6.748758718010655
40,40,40,0.01,1000,13.49751743602131
40,40,40,0.01,2000,26.99503487204262
40,40,40,0.01,4000,53.99006974408524
40,40,40,0.01,8000,107.98013948817048
40,40,40,0.015,500,6.4046215063014325
40,40,40,0.015,1000,12.809243012602865
40,40,40,0.015,2000,25.61848602520573
40,40,40,0.015,4000,51.23697205041146
40,40,40,0.015,8000,102.47394410082292
40,40,40,0.02,500,6.078024761483615
40,40,40,0.02,1000,12.15604952296723
40,40,40,0.02,2000,24.31209904593446
40,40,40,0.02,4000,48.62419809186892
40,40,40,0.02,8000,97.24839618373784
40,40,40,0.025,500,5.7689011860576365
40,40,40,0.025,1000,11.537802372115273
40,40,40,0.025,2000,23.075604744230546
40,40,40,0.025,4000,46.15120948846109
40,40,40,0.025,8000,92.30241897692218
50,1,1,0,500,2.9114906832298133
50,1,1,0,1000,5.822981366459627
50,1,1,0,2000,11.645962732919253
50,1,1,0,4000,23.291925465838506
50,1,1,0,8000,46.58385093167701
50,1,1,0.005,500,2.8970056549550387
50,1,1,0.005,1000,5.794011309910077
50,1,1,0.005,2000,11.588022619820155
50,1,1,0.005,4000,23.17604523964031
50,1,1,0.005,8000,46.35209047928062
50,1,1,0.01,500,2.8826640428017956
50,1,1,0.01,1000,5.765328085603591
50,1,1,0.01,2000,11.530656171207182
50,1,1,0.01,4000,23.061312342414364
50,1,1,0.01,8000,46.12262468482873
50,1,1,0.015,500,2.8684637273200138
50,1,1,0.015,1000,5.7369274546400275
50,1,1,0.015,2000,11.473854909280055
50,1,1,0.015,4000,22.94770981856011
50,1,1,0.015,8000,45.89541963712022
50,1,1,0.02,500,2.8544026306174644
50,1,1,0.02,1000,5.708805261234929
50,1,1,0.02,2000,11.417610522469857
50,1,1,0.02,4000,22.835221044939715
50,1,1,0.02,8000,45.67044208987943
50,1,1,0.025,500,2.84047871534616
50,1,1,0.025,1000,5.68095743069232
50,1,1,0.025,2000,11.36191486138464
50,1,1,0.025,4000,22.72382972276928
50,1,1,0.025,8000,45.44765944553856
50,1,5,0,500,16.557755348516217
50,1,5,0,1000,33.115510697032434
50,1,5,0,2000,66.23102139406487
50,1,5,0,4000,132.46204278812974
50,1,5,0,8000,264.9240855762595
50,1,5,0.005,500,16.302138989282845
50,1,5,0.005,1000,32.60427797856569
50,1,5,0.005,2000,65.20855595713138
50,1,5,0.005,4000,130.41711191426276
50,1,5,0.005,8000,260.8342238285255
50,1,5,0.01,500,16.052497358399233
50,1,5,0.01,1000,32.104994716798466
50,1,5,0.01,2000,64.20998943359693
50,1,5,0.01,4000,128.41997886719386
50,1,5,0.01,8000,256.8399577343877
50,1,5,0.015,500,15.808653325018744
50,1,5,0.015,1000,31.617306650037488
50,1,5,0.015,2000,63.234613300074976
50,1,5,0.015,4000,126.46922660014995
50,1,5,0.015,8000,252.9384532002999
50,1,5,0.02,500,15.570436002285561
50,1,5,0.02,1000,31.140872004571122
50,1,5,0.02,2000,62.281744009142244
50,1,5,0.02,4000,124.56348801828449
50,1,5,0.02,8000,249.12697603656898
50,1,5,0.025,500,15.337680494438148
50,1,5,0.025,1000,30.675360988876296
50,1,5,0.025,2000,61.35072197775259
50,1,5,0.025,4000,122.70144395550518
50,1,5,0.025,8000,245.40288791101037
50,1,10,0,500,38.809092477570736
50,1,10,0,1000,77.61818495514147
50,1,10,0,2000,155.23636991028295
50,1,10,0,4000,310.4727398205659
50,1,10,0,8000,620.9454796411318
50,1,10,0.005,500,37.671689344592096
50,1,10,0.005,1000,75.34337868918419
50,1,10,0.005,2000,150.68675737836838
50,1,10,0.005,4000,301.37351475673677
50,1,10,0.005,8000,602.7470295134735
50,1,10,0.01,500,36.58033459572414
50,1,10,0.01,1000,73.16066919144828
50,1,10,0.01,2000,146.32133838289656
50,1,10,0.01,4000,292.6426767657931
50,1,10,0.01,8000,585.2853535315862
50,1,10,0.015,500,35.53280729418617
50,1,10,0.015,1000,71.06561458837234
50,1,10,0.015,2000,142.13122917674468
50,1,10,0.015,4000,284.26245835348936
50,1,10,0.015,8000,568.5249167069787
50,1,10,0.02,500,34.5270078832011
50,1,10,0.02,1000,69.0540157664022
50,1,10,0.02,2000,138.1080315328044
50,1,10,0.02,4000,276.2160630656088
50,1,10,0.02,8000,552.4321261312176
50,1,10,0.025,500,33.560950854484204
50,1,10,0.025,1000,67.12190170896841
50,1,10,0.025,2000,134.24380341793682
50,1,10,0.025,4000,268.48760683587363
50,1,10,0.025,8000,536.9752136717473
50,1,20,0,500,111.69880089717046
50,1,20,0,1000,223.39760179434091
50,1,20,0,2000,446.79520358868183
50,1,20,0,4000,893.5904071773637
50,1,20,0,8000,1787.1808143547273
50,1,20,0.005,500,104.95807311412815
50,1,20,0.005,1000,209.9161462282563
50,1,20,0.005,2000,419.8322924565126
50,1,20,0.005,4000,839.6645849130252
50,1,20,0.005,8000,1679.3291698260505
50,1,20,0.01,500,98.73121175312569
50,1,20,0.01,1000,197.46242350625138
50,1,20,0.01,2000,394.92484701250277
50,1,20,0.01,4000,789.8496940250055
50,1,20,0.01,8000,1579.699388050011
50,1,20,0.015,500,92.97403456807692
50,1,20,0.015,1000,185.94806913615383
50,1,20,0.015,2000,371.89613827230767
50,1,20,0.015,4000,743.7922765446153
50,1,20,0.015,8000,1487.5845530892307
50,1,20,0.02,500,87.64648949254118
50,1,20,0.02,1000,175.29297898508236
50,1,20,0.02,2000,350.5859579701647
50,1,20,0.02,4000,701.1719159403294
50,1,20,0.02,8000,1402.3438318806589
50,1,20,0.025,500,82.71224218124604
50,1,20,0.025,1000,165.42448436249208
50,1,20,0.025,2000,330.84896872498416
50,1,20,0.025,4000,661.6979374499683
50,1,20,0.025,8000,1323.3958748999366
50,1,30,0,500,244.48973429951693
50,1,30,0,1000,488.97946859903385
50,1,30,0,2000,977.9589371980677
50,1,30,0,4000,1955.9178743961354
50,1,30,0,8000,3911.835748792271
50,1,30,0.005,500,221.6623570044249
50,1,30,0.005,1000,443.3247140088498
50,1,30,0.005,2000,886.6494280176996
50,1,30,0.005,4000,1773.2988560353992
50,1,30,0.005,8000,3546.5977120707985
50,1,30,0.01,500,201.38392445141292
50,1,30,0.01,1000,402.76784890282585
50,1,30,0.01,2000,805.5356978056517
50,1,30,0.01,4000,1611.0713956113034
50,1,30,0.01,8000,3222.142791222607
50,1,30,0.015,500,183.342200163582
50,1,30,0.015,1000,366.684400327164
50,1,30,0.015,2000,733.368800654328
50,1,30,0.015,4000,1466.737601308656
50,1,30,0.015,8000,2933.475202617312
50,1,30,0.02,500,167.26574088827064
50,1,30,0.02,1000,334.5314817765413
